,time,low,high,open,close,Day,Polarity_of_Desc
188,2019-11-17T16:00:00,184.15,185.27,184.22,185.19,2019-11-17,0.16666666666666666
189,2019-11-17T15:00:00,184.22,186.26,185.11,184.26,2019-11-17,0.16666666666666666
190,2019-11-17T14:00:00,184.73,185.15,185.14,185.1,2019-11-17,0.16666666666666666
191,2019-11-17T13:00:00,184.95,185.32,184.97,185.15,2019-11-17,0.16666666666666666
192,2019-11-17T12:00:00,184.79,185.58,184.79,184.95,2019-11-17,0.16666666666666666
193,2019-11-17T11:00:00,184.28,184.83,184.5,184.74,2019-11-17,0.16666666666666666
194,2019-11-17T10:00:00,183.87,184.98,183.92,184.2,2019-11-17,0.16666666666666666
195,2019-11-17T09:00:00,183.35,184.3,184.04,183.95,2019-11-17,0.16666666666666666
196,2019-11-17T08:00:00,183.92,185.73,185.25,184.06,2019-11-17,0.16666666666666666
197,2019-11-17T07:00:00,184.2,185.74,184.25,185.24,2019-11-17,0.16666666666666666
198,2019-11-17T06:00:00,183.52,185.0,183.65,184.37,2019-11-17,0.16666666666666666
199,2019-11-17T05:00:00,182.6,183.93,183.11,183.64,2019-11-17,0.16666666666666666
200,2019-11-17T04:00:00,182.81,184.26,183.04,183.11,2019-11-17,0.16666666666666666
201,2019-11-17T03:00:00,180.0,183.23,180.67,183.06,2019-11-17,0.16666666666666666
202,2019-11-17T02:00:00,180.0,181.13,181.01,180.67,2019-11-17,0.16666666666666666
203,2019-11-17T01:00:00,180.84,181.67,181.67,181.04,2019-11-17,0.16666666666666666
204,2019-11-17T00:00:00,180.77,181.68,180.97,181.65,2019-11-17,0.16666666666666666
205,2019-11-16T23:00:00,180.79,181.67,181.67,180.98,2019-11-16,0.0
206,2019-11-16T22:00:00,181.19,182.07,182.06,181.65,2019-11-16,0.0
207,2019-11-16T21:00:00,182.01,182.52,182.28,182.06,2019-11-16,0.0
208,2019-11-16T20:00:00,182.09,182.88,182.62,182.28,2019-11-16,0.0
209,2019-11-16T19:00:00,182.13,183.1,182.23,182.64,2019-11-16,0.0
210,2019-11-16T18:00:00,181.48,182.64,182.1,182.25,2019-11-16,0.0
211,2019-11-16T17:00:00,182.03,183.17,183.11,182.12,2019-11-16,0.0
212,2019-11-16T16:00:00,181.67,183.13,181.87,183.11,2019-11-16,0.0
213,2019-11-16T15:00:00,181.76,182.25,182.24,181.86,2019-11-16,0.0
214,2019-11-16T14:00:00,182.16,182.8,182.65,182.27,2019-11-16,0.0
215,2019-11-16T13:00:00,182.14,182.65,182.15,182.65,2019-11-16,0.0
216,2019-11-16T12:00:00,182.03,182.35,182.33,182.16,2019-11-16,0.0
217,2019-11-16T11:00:00,182.22,182.99,182.54,182.32,2019-11-16,0.0
218,2019-11-16T10:00:00,182.1,182.74,182.15,182.54,2019-11-16,0.0
219,2019-11-16T09:00:00,181.44,182.78,182.0,182.1,2019-11-16,0.0
