time,trade_id,price,size,side
2019-11-26T20:00:00+00:00,78595506,7111.50000000,0.00133789,sell
2019-11-26T20:00:00+00:00,78595505,7111.50000000,0.01345462,sell
2019-11-26T20:00:00+00:00,78595504,7110.01000000,0.01169553,sell
2019-11-26T20:00:00+00:00,78595503,7110.51000000,0.08565026,buy
2019-11-26T20:00:00+00:00,78595502,7111.42000000,0.01500000,buy
2019-11-26T20:00:00+00:00,78595501,7111.49000000,0.03917576,buy
2019-11-26T20:00:00+00:00,78595500,7111.50000000,0.01345426,sell
2019-11-26T20:00:00+00:00,78595499,7111.50000000,0.00349856,sell
2019-11-26T20:00:00+00:00,78595498,7111.50000000,0.02154109,sell
2019-11-26T20:00:00+00:00,78595497,7111.50000000,0.00329149,sell
2019-11-26T20:00:00+00:00,78595496,7108.59000000,0.03649978,buy
2019-11-26T20:00:00+00:00,78595495,7108.59000000,0.01300000,buy
2019-11-26T20:00:00+00:00,78595494,7106.27000000,0.00162501,buy
2019-11-26T20:00:00+00:00,78595493,7107.13000000,0.01413789,sell
2019-11-26T20:00:00+00:00,78595492,7107.60000000,0.06572302,sell
2019-11-26T20:00:00+00:00,78595491,7106.27000000,0.00290228,sell
2019-11-26T20:00:00+00:00,78595490,7106.27000000,0.01674103,sell
2019-11-26T20:00:00+00:00,78595489,7106.27000000,0.04890270,sell
2019-11-26T20:00:00+00:00,78595488,7106.27000000,0.01081286,sell
2019-11-26T20:00:00+00:00,78595487,7106.27000000,0.07036515,sell
2019-11-26T20:00:00+00:00,78595486,7106.27000000,0.00672240,sell
2019-11-26T20:00:00+00:00,78595485,7106.27000000,0.09381650,sell
2019-11-26T20:00:00+00:00,78595484,7106.27000000,0.00392189,sell
